continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
1,0,0,0,3723,2005,3,134428.89,3,1,0
1,3,1,1,2311,1994,4,29500.18,3,1,0
1,0,1,0,2966,2005,1,87083.42,3,1,0
1,0,1,0,2361,1999,3,57456.38,3,1,1
1,1,1,0,3343,1999,3,152481.73,3,0,1
1,1,1,0,4225,1993,2,22459.98,3,1,1
1,0,1,0,2301,1885,3,15294.91,3,1,0
3,0,0,0,2986,1962,2,114411.05,3,0,1
1,3,0,0,900,1962,4,128104.61,3,1,1
1,0,0,0,541,2005,3,96549.18,3,1,1
1,0,1,0,3962,2001,4,120954.87,3,1,0
3,0,1,0,5084,2011,3,45093.77,3,1,1
5,3,1,0,2080,1992,4,32259.72,3,1,0
2,3,1,0,736,2004,2,41309.02,3,1,0
2,2,0,0,1651,2002,4,261.3887,0,1,1
1,0,1,0,4380,1946,4,51291.33,3,1,0
1,1,1,0,1188,2002,2,6562.91,3,1,0
1,0,0,0,3644,1986,2,22716.32,3,1,1
3,1,0,0,459450,2001,2,115296.62,3,1,0
1,0,1,0,3499,2005,3,145699.2,3,1,1
3,0,1,0,2595,2011,2,114256.22,3,1,1
2,3,1,0,24,1849,4,53577.62,3,1,1
1,0,1,0,995,1990,2,76039.19,3,1,0
3,3,0,0,3051,2005,2,127908.53,3,1,1
2,1,0,1,574,2005,3,54989.01,3,1,0
1,0,1,0,2019,1928,2,36822.17,3,1,0
1,3,0,0,34,1947,3,29766.07,3,1,0
1,3,1,0,1658,2012,2,963.2502,0,1,0
0,0,1,0,5689,1998,2,124668.62,3,1,0
1,0,0,0,1085,1989,2,88534.57,3,1,1
2,0,0,1,777,2008,2,128461.25,3,1,1
5,0,1,0,29037,1950,3,130320.79,3,1,0
1,2,1,1,17225,2000,3,165330.05,3,1,1
2,1,1,0,6237,1980,3,107488.23,3,1,0
1,3,1,0,2154,1998,2,174245.51,3,1,1
3,3,1,0,21717,2002,0,89145.33,3,1,0
1,0,0,0,1459,2001,3,87316.01,3,0,0
1,3,1,0,84,2008,1,91706.93,3,1,0
2,3,0,0,3407,1977,3,142432.57,3,1,0
1,3,1,0,540,1920,4,58522.88,3,1,1
1,3,0,0,2208,2004,2,62587.59,3,1,0
1,0,1,0,782,1995,3,6907.95,3,1,0
1,3,1,1,2777,2013,1,48832.49,3,1,1
1,2,0,0,376,2003,1,154251.91,3,1,1
1,3,1,0,2349,2010,4,139522.55,3,1,1
1,2,0,0,295,1949,1,232068.71,3,1,0
1,0,1,0,796,2010,0,725.1272,0,1,0
0,2,1,0,1275,2011,2,111757.58,3,1,0
5,0,0,0,419,1989,2,109177.95,3,1,1
2,1,0,1,3444,1881,2,31419.87,3,1,0
3,3,1,0,412,1998,2,61662.19,3,0,1
0,2,1,0,732,1966,1,515.6394,0,1,1
1,2,1,0,25200,2008,3,137102.99,3,1,0
2,0,1,0,630,1867,2,139191.66,3,1,0
1,3,1,0,1157,2011,1,58732.31,3,1,0
1,0,0,1,169,1989,4,114071.02,3,1,0
1,1,1,1,1657,2006,4,51157.34,3,1,0
2,2,1,0,4768,1951,2,111092.46,3,0,0
1,0,0,0,1713,2005,2,791.7025,0,1,1
1,0,0,0,4494,2007,2,16867.53,3,1,1
3,1,0,0,1865,1997,2,18275.8,3,1,0
1,0,1,0,2658,2004,2,122440.88,3,1,0
1,0,0,0,1500,1977,4,116983.38,3,1,1
1,0,0,1,3310,2008,3,76668.14,3,1,0
1,3,1,0,1146,1911,3,84184.52,3,1,0
5,3,1,0,3001,2001,2,73751.23,3,1,0
1,3,1,1,2115,1998,3,32131.51,3,1,0
2,3,1,0,4731,1979,4,40197.55,3,1,0
1,2,0,0,100,2005,3,61391.17,3,1,1
1,0,1,0,579,1980,3,73337.09,3,1,0
1,3,1,0,2985,1993,4,56281.02,3,1,1
3,0,0,1,3060,2007,4,65467.38,3,1,0
1,0,0,0,70,1978,1,92561.17,3,1,0
1,2,1,0,926,1992,4,72128.36,3,1,1
1,0,0,0,2551,2000,4,79434.65,3,1,0
1,3,1,0,1807,2010,3,31662.03,3,1,0
4,3,1,0,3182,2002,3,140541.17,3,0,0
1,0,1,0,691,2000,2,137423.68,3,1,0
1,0,0,0,1448,1992,2,63937.42,3,1,1
1,0,1,1,3996,1998,3,102025.53,3,1,1
3,0,1,1,1910,1971,2,119.88,0,1,1
1,3,0,0,4595,1989,4,126761.15,3,1,1
2,3,0,1,3593,2006,3,102737.67,3,1,0
2,3,1,0,353,2010,4,28586.75,3,1,0
4,3,0,1,256,1969,2,101073.48,3,1,0
2,0,1,0,2984,1960,3,112153.52,3,1,0
1,0,0,0,873,1911,4,56200.58,3,1,1
1,3,0,0,1011,1994,4,138708.21,3,1,1
1,0,0,0,1571,1984,4,78082.12,3,1,1
3,3,0,0,5572,1975,4,76632.04,3,0,0
1,3,1,0,5834,2003,4,82273.64,3,1,0
1,0,1,0,4437,2010,3,33719.85,3,1,0
1,3,1,0,1481,2007,4,67559.9,3,1,1
2,2,0,0,3077,1885,2,1369.31,3,1,0
0,3,1,0,2561,1983,2,158748.55,3,1,0
1,3,1,0,1816,2013,1,12737.26,3,1,0
1,0,1,0,4601,2000,2,51146.13,3,1,0
1,2,0,0,2118,2004,1,132256.87,3,1,0
1,3,1,0,1927,2008,2,131423.0,3,1,1
1,1,1,0,1637,1989,4,153710.79,3,1,0
1,0,1,0,1470,1946,2,54161.55,2,1,1
1,0,0,0,4703,2002,3,111497.36,3,1,1
1,0,1,0,75111,1999,2,66228.43,3,1,0
1,0,0,0,642,1994,4,142223.08,3,1,0
2,2,0,0,489,2004,4,88072.61,3,1,0
3,0,0,0,453,2002,3,115570.99,3,1,0
3,0,1,0,1058,2001,4,65068.1,3,1,0
2,1,1,0,1846,1892,3,169486.76,3,1,0
2,0,1,0,3754,2005,2,66579.3,3,1,0
1,3,0,0,165,2006,3,115776.57,3,0,0
1,3,0,0,1965,1998,4,99932.29,3,1,0
1,3,0,1,1218,2010,2,42967.15,3,0,1
1,2,0,0,2054,2008,3,142390.45,3,0,0
3,2,1,0,1115,1971,2,78620.04,3,1,1
1,3,1,0,1224,2010,1,97614.41,3,0,0
3,2,0,0,6102,2014,2,487.6331,0,1,1
1,0,1,0,1114,2006,0,129300.86,3,0,1
3,3,0,0,1226,2014,2,231426.9,3,0,1
1,0,1,0,2287,1911,4,46390.68,3,1,0
1,3,1,0,1123,2005,2,58062.28,3,1,1
1,2,1,0,2278,1928,4,62757.76,3,1,1
1,0,1,0,2344,2013,3,94371.85,3,1,0
1,0,0,0,1283,1989,1,116987.68,3,1,0
1,0,1,0,2111,1963,0,101093.77,3,1,0
1,0,1,0,1628,1996,2,167842.46,3,1,0
1,0,1,0,1085,1999,4,13235.71,3,1,1
1,0,1,0,2683,2009,3,82121.94,3,1,1
3,0,0,1,3791,2001,2,101718.16,3,1,0
5,0,0,0,789,2008,2,104.67,0,1,1
3,0,1,0,1582,1974,3,68323.32,3,1,1
3,3,1,0,2568,1992,1,114998.84,3,1,0
1,3,0,1,1542,2013,2,74636.09,3,1,0
5,0,1,0,4304,1968,1,74869.47,3,1,0
1,2,1,0,4225,1992,2,201615.6,3,1,0
2,2,0,1,1656,1987,4,95074.95,3,1,0
1,3,1,0,736,2012,1,133655.7,3,1,0
1,0,0,0,1375,1993,4,125345.26,3,1,0
3,3,1,0,11579,1965,2,75222.66,3,1,0
2,0,0,0,3014,1992,4,97265.1,3,1,0
3,1,0,0,3558,2006,3,122784.9,3,1,0
1,0,1,0,950,1999,4,166003.71,3,1,0
1,3,1,0,4261,2000,2,119696.76,2,1,1
5,1,0,0,3445,1988,2,58.7389,0,1,0
1,3,1,0,3461,2010,1,123642.69,3,1,0
1,3,0,0,2111,1930,1,46386.84,3,1,1
1,0,1,0,5210,2006,1,79276.43,3,1,0
3,3,1,0,4119,1968,2,62485.92,3,1,0
3,3,0,1,234,1981,1,41241.37,3,1,1
1,0,1,0,16201,2008,1,102470.05,3,1,1
1,0,1,0,3032,1998,4,210095.35,3,1,0
2,0,1,0,4275,1975,2,145342.5,3,1,0
1,0,0,0,754,1855,3,119713.28,3,1,1
1,2,1,0,368,1998,4,118826.99,3,1,0
3,3,1,0,31523,2014,1,109438.82,3,1,0
1,3,1,0,4429,1997,2,141998.53,3,0,0
3,0,1,0,990,2005,3,65666.45,3,1,0
3,0,0,0,17372,2010,2,795.947,0,1,1
1,2,0,1,1806,2001,3,82442.81,3,1,0
3,3,0,0,3014,1946,3,109954.29,3,0,1
1,3,0,0,441,1970,2,55150.66,3,1,0
1,3,1,0,2761,1946,0,111277.71,3,1,0
1,0,1,0,80749,2011,0,102084.12,3,0,1
1,2,1,0,1814,1968,4,561.9526,0,1,0
1,1,0,0,3855,2007,2,50349.66,3,1,1
1,3,0,0,1219,1999,1,72876.67,3,0,0
1,0,0,1,775,1984,2,90028.18,3,1,0
3,0,0,0,1290,1890,2,911.0253,0,1,1
1,2,1,0,889,1998,1,116599.12,3,1,0
1,2,0,0,1808,1981,1,42590.94,3,1,1
2,0,1,0,2848,1995,4,74.3597,0,1,1
0,3,0,0,180,1998,4,58001.8,3,0,0
3,1,1,0,129020,2005,2,12660.02,3,1,0
1,3,1,0,913,1838,1,428.4407,0,1,1
2,2,0,0,48,2008,3,123656.77,3,1,0
1,0,0,0,71,1998,4,13511.41,3,1,1
1,3,1,0,405,2003,3,117309.25,3,1,0
1,0,0,0,612,2009,2,28429.43,3,1,0
1,2,0,0,307,1930,3,359.7006,0,1,0
3,0,1,0,3473,1965,1,62879.08,3,1,0
1,3,1,0,3863,1994,3,75988.29,3,1,0
1,0,1,0,1125,1980,4,9857.9,3,1,0
0,3,0,0,1104,1999,2,55178.46,3,1,0
1,3,1,0,142,1996,2,121267.77,3,1,0
5,3,0,0,1728,2006,3,112029.84,3,1,0
1,3,1,0,1751,2010,2,19100.43,3,1,0
1,3,1,0,502,1985,3,98252.04,3,1,0
5,2,0,0,2053,2003,2,611.1996,0,1,1
1,0,0,0,4286,1993,3,102281.62,3,0,0
1,3,0,0,3911,1950,3,558.7753,0,1,0
2,0,0,0,1929,1838,3,58714.97,3,1,0
3,3,0,0,950,1995,1,87060.78,3,0,0
2,1,1,0,1869,1946,2,72280.91,3,1,0
2,0,1,0,296,2013,2,130896.26,3,1,1
1,0,0,0,4220,1982,4,122332.69,3,1,1
3,0,0,0,1023,1988,1,527.2486,0,1,1
1,3,0,0,1484,1938,2,35691.77,3,1,1
1,1,1,0,3652,2007,4,17479.28,3,1,1
2,0,0,0,3736,1997,2,136684.11,3,1,0
2,3,1,0,1410,1987,4,57361.53,3,1,1
1,0,1,0,2626,1960,2,44871.53,3,1,0
1,3,1,0,95,2004,1,97304.37,3,1,0
1,2,1,1,3617,1946,4,172600.78,3,1,0
4,2,0,0,1419,2009,4,66188.17,3,1,0
1,0,0,0,1658,2010,2,522.13,3,1,1
5,3,0,1,1374,2009,3,82728.47,3,1,1
1,0,1,0,4497,1863,2,80363.4,3,1,1
1,3,1,0,4180,1960,0,58998.76,3,1,1
1,2,1,0,852,1996,2,41566.58,3,1,1
1,3,1,0,1746,2004,1,40694.84,3,1,0
2,3,1,1,1210,1972,4,50516.32,3,1,0
1,3,1,0,2885,2004,1,137450.86,3,1,0
2,3,1,0,238,1870,2,59970.25,3,1,0
1,3,0,0,724,1988,1,76057.98,3,1,0
1,0,0,0,4506,1962,2,127695.19,3,1,0
2,1,1,1,4192,1855,4,12932.2,3,1,0
3,1,1,1,3351,2000,3,59882.05,3,1,0
1,0,0,1,1923,1997,4,54646.11,3,1,0
1,0,1,0,50,1977,2,101650.72,3,1,1
3,3,0,0,2268,1871,3,611.134,0,1,1
1,0,0,0,3149,1998,1,126569.38,3,1,0
1,0,0,1,1090,2014,2,145386.2,3,1,1
1,0,1,0,376,1999,4,78352.3,3,1,0
0,3,1,0,2990,1896,2,53773.62,3,1,1
1,3,1,0,2511,2006,3,76236.18,3,1,0
1,3,1,0,3574,1997,3,64650.2,3,1,0
1,2,1,0,1407,2002,1,167672.22,3,1,0
1,0,0,0,2585,2005,1,90321.05,3,1,0
2,0,1,0,1380,1953,1,43677.56,3,1,0
1,0,0,0,3704,2013,4,65398.59,3,1,0
1,3,0,0,278,2005,4,132794.45,3,0,0
3,3,1,0,751,1996,4,195855.82,3,0,0
2,0,1,0,5760,1838,3,18947.12,3,1,0
1,0,0,1,19041,2013,2,105666.43,3,1,1
3,2,1,1,2334,1999,4,35569.92,3,1,0
1,0,1,0,1962,1996,1,108434.57,3,1,0
1,0,1,0,255,1973,4,96599.7,3,1,0
1,0,0,0,1841,1998,1,61148.23,3,1,0
1,0,0,0,4829,1988,1,79886.48,3,1,0
1,0,1,0,3827,1997,3,68678.03,3,1,0
1,3,1,1,2006,1970,2,35188.38,3,1,1
5,0,0,0,4715,2002,4,6558.37,3,1,1
1,2,0,0,5350,2014,3,30500.51,3,1,1
1,0,1,0,752,1984,2,28254.3,3,1,0
1,0,1,0,1004,1997,3,42907.31,3,1,0
1,2,1,0,2011,1991,3,87795.55,3,1,0
1,3,1,0,5156,1920,2,44642.96,3,0,0
1,0,0,0,1475,2000,1,44989.55,3,1,1
2,0,1,1,1760,1999,4,129307.2,3,1,0
1,0,1,0,831,1994,3,484.3999,0,1,1
1,0,0,1,3921,1999,4,177686.81,3,1,1
1,0,1,0,506,1946,4,75115.0,3,1,0
1,0,1,0,5427,1849,4,223673.34,3,1,0
5,0,1,0,236,1969,4,164708.75,3,1,1
2,3,1,0,3824,1970,2,99518.69,3,0,0
1,3,1,0,835,1992,3,58473.39,3,1,0
1,0,0,0,1334,1998,2,30869.08,3,1,0
5,0,1,1,1033,2011,3,100927.72,3,1,0
2,0,1,1,1096,1855,4,30631.68,3,1,0
1,0,1,0,3667,1998,4,113396.72,3,1,0
3,3,0,0,1288,2000,2,833.2078,0,1,1
1,3,1,0,15468,2007,4,15968.4,3,1,1
1,0,1,0,2893,2002,3,46294.88,3,1,0
1,0,1,0,579,1977,3,41470.34,3,1,0
1,0,0,0,1282,1981,2,9581.59,3,1,1
1,0,0,0,2071,2009,2,135075.15,3,1,1
4,0,1,0,1801,1977,4,71887.93,3,1,1
1,1,0,1,841,1977,2,93322.94,3,1,0
2,0,0,0,3099,1982,2,38543.05,3,1,0
2,1,1,0,534,1998,3,886.21,3,1,0
1,0,1,0,1610,2012,1,109107.67,3,1,0
1,2,0,0,3214,1984,4,61799.7,3,1,0
1,3,1,0,3322,1853,4,56777.41,3,1,1
3,2,0,0,4060,1996,1,30032.28,3,0,0
2,3,1,0,1775,2010,1,70423.69,3,1,0
1,3,1,0,1890,2002,4,70953.13,3,0,1
5,0,1,1,1766,2011,3,13614.82,3,1,1
1,0,1,0,12907,1980,1,149286.75,2,1,1
1,0,0,0,1532,2009,2,987.9284,0,1,0
2,0,0,1,1198,1998,3,87713.35,3,1,0
1,2,0,1,1967,1948,2,39926.46,3,1,0
1,3,0,0,1006,1956,3,67009.89,3,0,1
1,3,0,0,1373,2012,2,72425.39,3,1,0
1,3,1,0,1938,1996,2,120428.23,3,1,1
1,0,1,0,4591,1997,3,62676.05,3,1,0
0,3,1,0,398,2006,3,87024.08,3,1,0
1,0,0,0,2057,2012,2,141617.99,3,1,1
1,2,1,0,4749,2007,1,131603.66,3,1,0
1,3,0,0,1452,2005,3,138171.53,3,0,0
0,3,1,0,1330,1977,4,55933.19,3,1,0
1,0,0,0,4467,2004,2,69622.0,3,1,1
3,3,1,0,3744,1999,2,302.6871,0,1,0
2,1,0,0,32,1969,4,13629.19,3,1,0
3,0,0,0,1194,1916,4,52246.54,3,1,1
1,1,0,0,549,1997,1,42504.64,3,1,1
1,0,1,0,5466,1952,4,19210.26,3,1,0
1,3,1,0,2909,1998,1,120206.65,3,1,0
4,2,1,0,2146,1953,2,699.7387,0,1,1
1,3,1,0,919,1998,2,1923.79,3,1,0
1,0,1,0,4564,2001,3,96684.13,3,1,0
2,3,1,1,23612,2004,2,81167.9,3,1,0
1,0,0,0,80,2010,3,85357.66,3,1,1
1,0,0,1,755,2013,3,49901.52,3,1,0
3,2,0,0,3689,2004,2,79743.81,3,0,1
1,3,1,0,2164,1975,2,67253.22,3,1,0
1,3,1,0,1577,1995,2,71213.07,3,1,0
1,0,1,0,1434,1950,2,60541.52,3,0,0
1,3,1,0,3670,1920,2,37269.49,3,1,1
1,3,1,0,5550,1991,0,77094.42,3,1,1
1,2,1,0,840,2001,4,13529.64,3,1,1
3,0,1,1,85455,1912,2,55784.31,3,1,0
1,3,1,0,1649,1800,1,148321.57,3,1,0
1,0,1,0,444,2012,3,35378.68,3,1,1
1,3,1,0,1707,2005,1,40478.13,3,1,0
1,2,0,0,3028,2004,1,133622.73,3,1,0
1,2,0,0,4886,1999,1,154578.55,3,1,1
1,3,1,0,4361,1956,3,53656.66,3,1,0
1,0,0,0,5480,1991,4,871.6897,0,1,1
1,0,1,0,2216,2003,3,133562.58,3,1,1
1,3,0,0,2052,1999,3,547.4243,0,1,1
1,3,1,1,1742,1989,4,90442.37,3,1,0
0,0,1,0,324,1916,2,334.0798,0,1,0
1,2,0,0,2102,1999,2,180828.16,3,1,0
1,3,0,0,676,1847,1,105.63,0,1,0
1,0,1,0,2627,2002,1,66900.7,3,1,0
1,3,1,0,861,2002,4,49075.1,3,1,0
1,2,0,0,369,1940,1,107563.18,3,1,0
1,0,0,0,2664,2000,1,130637.71,3,1,0
1,3,1,0,1708,1993,3,64367.15,3,0,0
1,0,1,0,2104,2013,3,54330.54,3,1,0
2,0,0,1,2663,2000,4,113406.46,3,1,0
1,0,0,0,468,1996,3,130680.27,3,0,0
2,1,1,1,2965,1960,4,16815.0,3,1,0
2,3,1,1,162,1983,2,5747.66,3,1,0
1,0,0,1,2754,2009,4,112465.89,3,1,1
1,0,1,0,3293,1997,3,46916.38,3,1,1
1,0,1,0,547,2010,2,40910.25,3,1,0
3,0,1,0,2028,1947,2,110155.41,3,1,1
1,0,1,0,3124,1978,1,345.4356,0,1,0
2,1,1,0,608,2007,2,52080.0,3,1,0
1,2,1,0,622,2005,1,40902.08,3,1,0
1,0,1,0,18198,2009,4,88974.97,3,1,0
1,3,0,0,1827,2010,3,871.1716,0,1,1
1,0,1,0,11099,1981,0,188295.32,3,1,1
3,0,0,1,2205,1912,3,125757.81,3,1,1
1,3,1,0,1608,1993,4,114088.58,3,1,0
1,3,1,0,623,1968,4,658.5429,0,1,1
2,3,0,0,2104,2012,3,103372.88,3,1,1
3,0,0,0,4409,2001,2,61370.66,3,1,0
1,0,0,0,291,2004,3,16948.25,3,1,0
0,3,1,0,201,2010,4,80632.7,3,1,0
1,0,1,0,861,1998,1,132756.76,3,1,0
1,2,0,1,922,1989,4,88755.6,3,1,1
2,3,1,0,2216,1947,2,118495.9,3,1,0
1,0,0,0,2017,2000,2,104341.82,3,1,1
1,0,0,0,2915,2012,3,189736.41,3,1,0
1,2,1,0,1537,2002,2,63257.58,3,1,0
2,2,1,0,5503,1971,2,33289.1,3,1,0
3,0,0,0,2393,2006,3,893.5919,0,1,1
1,3,1,0,203,1985,1,252661.63,3,1,0
0,3,1,0,2605,1909,2,394.3561,0,1,1
1,0,0,0,198,1942,2,43842.44,3,1,1
2,0,0,1,10004,1971,3,88113.67,3,1,0
1,3,0,1,3952,1945,4,22593.13,3,1,0
3,3,0,0,5125,1866,4,24444.65,2,1,1
1,2,1,0,1147,2000,1,65284.38,3,1,0
2,0,1,0,4001,1931,4,106621.34,3,1,0
1,3,1,0,1104,2007,2,107398.07,3,1,1
1,0,0,0,449,2001,1,163088.46,3,1,0
3,0,1,0,2970,2012,4,161328.47,3,1,0
3,3,0,0,244,1838,2,16561.57,3,1,0
1,3,1,0,831,1804,3,68640.62,3,0,1
1,0,0,0,900,2009,2,126813.75,3,1,0
1,0,1,0,1352,2000,4,72298.87,3,0,0
2,0,0,0,4727,2008,4,49306.66,3,1,0
1,0,0,0,1864,1963,2,144648.88,3,1,1
3,0,1,0,3594,1911,4,71047.5,3,1,1
1,3,0,0,1677,2014,2,75870.87,3,1,1
1,1,0,0,2601,2001,1,146619.2,3,1,0
1,0,0,0,2568,1929,4,44160.6,3,1,1
1,0,1,0,1517,1858,3,28753.08,3,1,1
2,2,1,1,2533,1995,3,25340.48,3,1,0
3,2,0,0,1579,2007,2,127122.93,3,0,1
2,3,0,1,117494,1997,1,64149.6,3,1,0
1,0,1,0,101335,1998,4,57314.69,3,1,0
2,3,1,0,3194,1980,3,18752.14,3,1,0
1,0,1,0,1811,1997,3,387.1706,0,1,1
1,3,0,0,1177,1997,2,81708.11,3,1,1
2,2,0,1,3278,1994,3,204948.39,3,1,1
3,3,0,0,4719,1977,4,47407.67,3,1,1
3,3,0,0,870,1922,4,175629.45,3,1,1
1,3,1,0,1527,2014,1,50050.55,3,1,0
1,3,1,0,2245,1956,4,106994.99,3,0,1
5,0,0,0,3315,1994,2,51591.59,3,1,0
1,0,1,1,928,1975,4,29802.98,3,1,1
1,0,1,0,471,1977,2,57773.42,3,1,0
1,0,0,0,4154,1961,0,679.4517,0,1,1
1,1,1,0,1084,2000,3,18905.31,3,1,0
1,0,0,0,779,1999,4,39027.98,3,1,1
1,3,0,0,2324,1925,1,56938.68,3,0,1
5,0,1,0,2148,2009,3,116671.74,3,1,0
1,0,0,0,1166,2004,4,105408.45,3,1,0
1,3,1,0,2804,1963,4,54618.43,3,0,1
3,2,0,0,2957,1855,2,59584.77,3,1,0
2,0,0,0,1636,2010,3,19550.32,3,1,0
1,1,0,0,3529,1925,1,66659.34,3,1,0
3,0,0,0,559,2004,2,84200.89,3,0,1
1,3,0,0,838,2009,4,132681.91,2,1,0
1,3,1,0,2065,1985,3,124434.41,3,0,0
1,1,0,0,1619,1945,3,56723.09,3,1,1
1,3,0,0,880,1983,2,86411.75,3,0,0
1,3,0,0,1405,1982,1,176181.85,3,1,0
1,0,0,0,2277,1995,1,115635.85,3,0,0
1,0,1,0,3816,2009,1,60948.15,3,1,0
2,0,0,0,3975,1977,4,7902.94,3,1,0
2,0,0,1,94,1841,3,118981.15,3,0,1
1,0,1,0,452,2012,2,37046.81,3,1,0
1,0,0,0,1905,1984,1,87528.16,3,1,0
2,0,1,1,3967,2012,4,32685.63,3,1,0
1,0,0,0,1139,2000,4,122358.8,3,1,0
1,3,0,0,2556,2005,1,150781.04,3,1,0
1,0,0,0,1892,1988,2,242247.08,3,1,1
1,3,1,0,28900,1987,3,89990.75,3,1,0
1,3,0,0,2253,1999,3,161.556,0,1,1
3,0,1,0,1312,2006,2,114921.14,3,1,0
1,3,0,0,33013,2003,3,107511.67,3,1,0
1,0,1,0,225,1983,2,11228.83,3,1,0
1,0,1,0,1489,1943,4,41943.52,3,1,1
1,0,1,0,819,1871,4,28226.79,3,1,0
1,3,1,0,2990,2000,1,235875.97,3,1,0
3,3,1,1,28098,2008,3,176127.02,3,1,0
1,0,0,0,321,2005,1,100105.94,3,1,0
2,0,1,0,70128,2005,2,60057.29,3,1,0
1,0,1,0,707,2006,2,106817.92,3,1,0
1,3,1,0,2322,1888,2,44108.63,3,0,0
1,3,1,0,3783,2004,2,76081.23,3,1,0
2,0,0,0,994,2005,4,79652.4,3,1,0
3,3,1,1,714,2005,4,106.43,0,1,1
5,2,1,1,1477,2004,4,92861.12,3,1,0
1,3,1,0,3904,1998,4,87364.63,3,1,1
5,0,0,0,2716,1911,4,56111.63,3,1,1
1,3,0,0,690,1904,2,131704.23,3,1,1
1,1,1,1,976,1897,1,29918.19,3,1,0
1,0,1,0,3473,1921,1,76756.53,3,1,0
1,3,0,0,88,2011,1,229568.14,3,1,0
2,0,0,0,1176,1970,4,76037.92,3,1,0
2,0,1,0,5170,1979,2,89875.48,3,1,0
2,0,1,0,394,1995,4,56232.81,3,1,0
1,3,1,0,1635,1995,2,108079.45,3,1,0
3,1,0,0,2517,1961,3,80705.19,3,1,0
1,2,1,0,1612,1951,2,530.9247,0,1,1
2,1,0,0,580,1965,4,31403.73,3,1,0
2,3,1,1,4211,1948,2,66087.73,3,0,0
1,0,0,0,2031,2005,4,142260.9,3,1,1
1,0,1,0,3871,2007,3,24589.83,3,1,1
1,0,0,0,1297,2010,2,111951.16,3,1,0
1,3,0,0,1403,2001,4,73609.5,3,1,1
3,3,1,0,1039,1960,3,112141.6,3,1,0
1,3,1,0,3107,1928,3,57513.75,3,1,0
1,3,1,0,2440,1997,3,16209.55,3,1,0
1,0,1,0,2307,2006,2,29342.8,3,1,0
1,0,1,0,1357,2007,4,111244.54,3,1,0
1,0,1,1,14438,1927,3,97744.6,3,1,0
1,0,1,0,324,1979,4,101017.19,3,1,0
1,0,1,0,2127,2007,3,86630.36,3,1,0
1,2,0,0,61,1998,1,121677.17,3,1,1
1,3,1,0,1441,1998,3,29247.44,3,1,0
1,3,1,1,10406,2010,4,35396.9,3,1,0
3,0,1,0,4535,1996,2,22272.94,3,1,0
1,3,0,0,1034,2014,3,158256.99,3,0,0
1,0,0,0,693,2009,1,105730.44,3,1,0
2,3,0,1,606,2006,4,77925.25,3,1,0
5,3,1,0,966,1997,4,19988.02,3,1,0
5,0,0,0,2075,1958,2,612.6968,0,1,0
1,3,1,0,3201,1985,4,99576.82,3,1,1
1,3,1,0,2257,1987,3,80916.28,3,1,0
1,3,1,0,4466,2010,2,27062.71,3,1,0
1,0,1,0,1666,2004,2,121659.78,3,1,1
2,2,0,0,2232,1966,3,17643.25,3,1,0
1,3,1,1,106056,1993,2,74124.54,3,1,0
1,0,0,0,11974,1996,4,146175.43,3,1,0
1,0,0,0,1364,1980,4,143623.97,3,1,0
3,2,0,0,820,2005,2,125661.19,3,1,1
5,3,0,0,1484,2012,4,41375.84,3,1,1
1,3,0,0,3301,2009,2,67805.47,3,1,0
1,3,0,0,463,1980,4,147487.82,3,0,1
3,2,0,0,5232,1980,1,247355.35,3,1,0
3,0,0,0,1986,1939,4,109554.8,3,1,0
1,3,0,0,1829,1998,1,102793.6,3,1,1
1,0,0,0,1768,1902,1,128019.96,3,1,0
1,0,0,0,1112,2005,3,91126.28,3,1,1
1,3,1,0,4705,1969,2,27036.48,3,1,0
1,0,1,0,2181,1944,3,12493.05,3,1,0
2,3,0,0,1322,1902,2,438.2535,0,1,1
1,0,0,0,2086,2007,4,139.6479,0,1,1
3,3,1,0,6059,1853,4,142701.81,3,1,1
1,3,1,0,959,1940,2,90116.52,3,1,0
2,3,1,0,162569,1982,4,25813.05,3,1,0
1,3,1,0,750,2005,1,95660.05,3,1,0
3,2,1,0,2850,1975,3,265969.8,3,0,0
1,3,0,0,1277,2007,1,78379.31,3,1,0
2,1,1,0,1874,1996,4,57003.0,3,1,0
1,0,0,0,2751,1992,3,125.79,0,1,0
1,3,0,0,4855,1990,1,10038.89,3,1,1
1,0,1,0,1029,2013,2,364.7849,0,1,0
0,1,1,0,1580,2004,3,133647.8,3,0,1
1,3,1,1,2770,1999,4,101089.03,3,1,0
1,0,0,0,2921,2005,4,88176.62,3,0,1
1,1,1,1,129,2007,3,159519.38,3,1,0
1,1,0,0,1495,1978,1,29088.39,3,1,1
5,3,1,0,2637,1912,3,69739.92,3,1,0
3,2,0,0,812,2007,3,725.9292,0,1,0
1,0,0,0,1653,1989,3,36794.0,3,1,1
1,0,1,0,2054,1977,4,81032.38,3,1,0
1,0,0,0,3918,2002,3,92622.89,3,1,1
1,3,0,0,2002,1987,2,170251.95,3,1,1
1,0,0,1,1374,1978,3,43614.66,3,1,0
1,1,1,0,1183,1969,2,231545.19,3,0,0
2,1,0,0,1120,1970,4,2560.45,3,1,0
3,3,1,0,1226,2011,0,87563.23,3,1,0
1,0,1,0,3674,1968,3,33097.49,3,1,0
